mes_registro,periodo_registro,entidad_registro,municipio_registro,ubicacion_establecimiento,total_trabajadores,total_hombres,total_mujeres,total_no_especificado,actividad_economica,motivo_convenio,modalidad_contrato,clase_contrato,monto_pago,estatus_expediente
Marzo,2026,Nuevo Leon ,Monterrey,SANTA CATARINA,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,59262.6,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,0,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,41716.71,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,5,0,0,5,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,63844.11,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,2914.92,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3350,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,20000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,0,1,0,Servicios de preparacion de alimentos por encargo,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,7000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4100,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,2,0,0,2,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,235588.24,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,2,1,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,50817.3,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,20792.64,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5904.92,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,2,2,0,0,Autotransporte de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,52000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,9503.86,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,11146.2,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SANTA CATARINA,1,0,0,1,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,183572.25,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,1,0,0,1,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,11405,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SANTA CATARINA,1,1,0,0,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,30000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,7051.93,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5819.34,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4179.8,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,9404.49,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,63885.1,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,1858,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,CADEREYTA JIMENEZ,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,20000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,28000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,reparacion y mantenimiento de automoviles y camiones,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,65000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,50000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,6500,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5385,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,28625.98,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,Cienega de Flores,1,1,0,0,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,93196.41,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,7178.2,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,3,3,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,11820.22,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,0,1,0,Servicios de apoyo a los negocios,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3492.19,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SANTIAGO,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,21800,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Comercio al por mayor de materias primas agropecuarias y forestales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,9384,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,2,0,0,2,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,9135.97,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8901.68,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,0,1,Servicios de reparacion y mantenimiento,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8747.47,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,100000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,0,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,96356.68,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3700,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4450,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,306891.09,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4450,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SALINAS VICTORIA,2,0,2,0,Servicios de ambulancias,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,9494.4,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,92581.66,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,4,0,0,4,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,9715,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,0,1,Otros servicios de apoyo a los negocios,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5131.85,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,2,0,0,2,Comercio al por mayor de materias primas para la industria,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8765,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,1382,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,65015.32,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,300000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,1,1,0,0,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,9000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SANTA CATARINA,1,1,0,0,Autotransporte de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5160,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,1,1,0,0,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,58317.64,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,229919.48,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,1,0,0,1,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,60031.03,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4255.34,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,2795,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,PESQUERIA,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,7648.97,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,20000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SANTA CATARINA,2,1,1,0,Servicios de reparacion y mantenimiento,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,7074.51,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8001.91,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,0,0,1,Transporte escolar y de personal,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,10000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,0,1,Servicios de investigacion cientifica y desarrollo,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,150000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SANTA CATARINA,2,0,0,2,Otros servicios de apoyo a los negocios,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3030.53,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,1,0,0,Otros servicios personales,Rescision de parte del patron,con contrato,individual,109359.04,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,10000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,40000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,0,0,1,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,144598.3,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios recreativos prestados por el sector publico,Pago de prestaciones,con contrato,individual,21639.8,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,ALLENDE,2,2,0,0,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8562.94,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,2,0,0,2,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,41756,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,APODACA,1,1,0,0,Autotransporte local de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,10000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,12000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SANTA CATARINA,1,1,0,0,Otros servicios personales,Rescision de parte del patron,con contrato,individual,48685.01,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,0,1,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,21000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SALINAS VICTORIA,2,2,0,0,Autotransporte de carga general,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,41000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Comercio al por mayor de maquinaria y equipo para la industria,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,5472.32,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Comercio al por mayor de articulos de papeleria,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,8000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,3500,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Otros servicios recreativos prestados por el sector privado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,32120.6,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,7579.72,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios de apoyo a los negocios,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,162810.75,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios de apoyo a los negocios,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,200023.15,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Otros servicios recreativos prestados por el sector publico,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,772.8,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GENERAL ESCOBEDO,1,1,0,0,Autotransporte de carga especializado,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,10000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,PESQUERIA,2,2,0,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,11739.58,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SANTA CATARINA,3,2,1,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,4725.7,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,0,1,0,Otros servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,35000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,SAN PEDRO GARZA GARCIA,1,1,0,0,Servicios personales,Pago de prestaciones|Terminacion voluntaria de la relacion de trabajo,con contrato,individual,33599.73,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,GUADALUPE,1,1,0,0,Servicios personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,200000,Con Conciliacion
Marzo,2026,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,reparacion y mantenimiento de articulos para el hogar y personales,Terminacion voluntaria de la relacion de trabajo,con contrato,individual,110000,Con Conciliacion
